Key,Item Type,Publication Year,Holiday,latitude,longitude,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
J35IKRRR,newspaperArticle,1862,Passover,40.712784,-74.005941,,Groceries for Passover,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1862-04-05/ed-1/seq-2/#date1=1836&index=12&date2=1865&searchType=advanced&language=&sequence=0&words=passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29,,1862-04-05,6/20/16 4:18,6/20/16 4:18,6/20/16 4:18,2,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1862_The New York herald_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/SAABXSC8/seq-2.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
B4KW9T33,newspaperArticle,1849,Passover,40.712784,-74.005941,,Notice to the Israelites,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1849-03-08/ed-1/seq-3/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29,,1849-03-08,6/20/16 4:18,6/20/16 4:19,6/20/16 4:18,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1849_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/4X8T5XIZ/seq-3.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
99N2TGB6,newspaperArticle,1848,Passover,40.712784,-74.005941,,Notice–Indigent Families of the Jewish,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1848-04-17/ed-1/seq-3/#date1=1836&index=17&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29,,1848-04-17,6/20/16 4:19,6/20/16 4:20,6/20/16 4:19,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1848_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9KPXBHXC/seq-3.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
KXJD434S,newspaperArticle,1854,Passover,40.712784,-74.005941,,For the Passover,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1854-04-01/ed-1/seq-7/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29,,1854-04-01,6/20/16 4:20,6/20/16 4:20,6/20/16 4:20,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_The New York herald_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/7EBWBENQ/seq-7.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
ATJZ7XFS,newspaperArticle,1842,Passover,40.712784,-74.005941,,Notice,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1842-03-12/ed-1/seq-3/#date1=1836&index=13&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29,,1842-03-12,6/20/16 4:23,6/20/16 4:23,6/20/16 4:23,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1842_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/WJEXB5X9/seq-3.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
C76CZG52,newspaperArticle,1854,Passover,40.712784,-74.005941,,For the Passover,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1854-04-03/ed-1/seq-7/#date1=1836&index=0&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=30,,1854-04-03,6/20/16 4:32,6/20/16 4:33,6/20/16 4:32,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_The New York herald_5.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/BXX3RN32/seq-7.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
6Z4MMJZD,newspaperArticle,1856,Passover,40.712784,-74.005941,,I have just recieved a large lot of Dutch,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1856-04-24/ed-1/seq-2/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=30,,1856-04-24,6/20/16 4:33,6/20/16 4:34,6/20/16 4:33,2,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1856_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3DMHEISV/seq-2.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,Morning,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
RN5ZRFZ9,newspaperArticle,1855,Passover,39.768403,-86.158068,,The Jewish Passover,Weekly Indiana State Sentinel,,2334-5691,,http://chroniclingamerica.loc.gov/lccn/sn82014286/1855-04-05/ed-1/seq-2/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=22,,1855-04-05,6/20/16 4:39,6/20/16 4:40,6/20/16 4:39,,,,,,,,,,,,,"Indianapolis, Indiana",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1855_Weekly Indiana State sentinel_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3PNNSUAC/seq-2.html,,,Indiana--Indianapolis.--fast--(OCoLC)fst01205182; Indianapolis (Ind.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I296PCAM,newspaperArticle,1858,Passover,38.907192,-77.036871,,The Passover,The Washington Union,,None,,http://chroniclingamerica.loc.gov/lccn/sn82006534/1858-04-03/ed-1/seq-3/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&words=Passov&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=32,,1858-04-03,6/20/16 4:41,6/20/16 4:42,6/20/16 4:41,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_The Washington union_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/Z2TTEWHP/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4DBXB7H,newspaperArticle,1853,Passover,37.540725,-77.436048,,Hebrew Fast Day,Richmond Enquirer,,None,,http://chroniclingamerica.loc.gov/lccn/sn84024735/1853-10-25/ed-1/seq-4/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4,,1853-10-25,6/21/16 19:36,6/21/16 19:36,6/21/16 19:36,,,,,,,,,,,,,"Richmond, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1853_Richmond enquirer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/VDFJGZ86/seq-4.html,,,Henrico County (Va.)--Newspapers.; Richmond County (Va.)--Newspapers.; Richmond (Va.)--Newspapers.; Virginia--Henrico County.--fast--(OCoLC)fst01218953; Virginia--Richmond County.--fast--(OCoLC)fst01223627; Virginia--Richmond.--fast--(OCoLC)fst01205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBTJ6UJI,newspaperArticle,1862,Jewish New Year,38.804836,-77.046921,,Jewish New Year,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1862-09-26/ed-1/seq-2/#date1=1836&index=1&rows=20&searchType=advanced&language=&sequence=0&words=Jewish+New+Year&proxdistance=5&date2=1865&ortext=&proxtext=&phrasetext=jewish+new+year&andtext=&dateFilterType=range&page=1,,1862-09-26,6/21/16 20:48,6/21/16 20:49,6/21/16 20:48,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1862_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/XM8W6MT3/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHQIEHZG,newspaperArticle,1860,Jewish New Year,40.063962,-80.720915,,Jewish New Year,Daily Intelligencer,,2333-8563,,http://chroniclingamerica.loc.gov/lccn/sn84026845/1860-09-18/ed-1/seq-3/#date1=1836&index=2&rows=20&searchType=advanced&language=&sequence=0&words=Jewish+New+Year&proxdistance=5&date2=1865&ortext=&proxtext=&phrasetext=jewish+new+year&andtext=&dateFilterType=range&page=1,,1860-09-18,6/21/16 20:49,6/21/16 20:49,6/21/16 20:49,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1860_Daily intelligencer_5.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/2AW63CU2/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6MAVJS7B,newspaperArticle,1861,Jewish New Year,47.037874,-122.900695,,[Rosh Hashana Notice],Washington Standard,,2379-7339,,http://chroniclingamerica.loc.gov/lccn/sn84022770/1861-09-14/ed-1/seq-2/#date1=1836&index=3&rows=20&searchType=advanced&language=&sequence=0&words=Jewish+New+Year&proxdistance=5&date2=1865&ortext=&proxtext=&phrasetext=jewish+new+year&andtext=&dateFilterType=range&page=1,,1861-09-14,6/21/16 20:51,6/22/16 17:05,6/21/16 20:51,,,,,,,,,,,,,"Olympia, Washington",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_Washington standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/7TUREM3U/seq-2.html,,,Olympia (Wash.)--Newspapers.; Washington (State)--Olympia.--fast--(OCoLC)fst01206098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J93RG3HF,newspaperArticle,1863,Jewish New Year,41.343655,-86.309728,,Jewish New Year,Marshall County Republican,,2328-7756,,http://chroniclingamerica.loc.gov/lccn/sn84038034/1863-09-10/ed-1/seq-3/#date1=1836&index=4&rows=20&searchType=advanced&language=&sequence=0&words=Jewish+New+Year&proxdistance=5&date2=1865&ortext=&proxtext=&phrasetext=jewish+new+year&andtext=&dateFilterType=range&page=1,,1863-09-10,6/21/16 20:51,6/21/16 20:52,6/21/16 20:51,,,,,,,,,,,,,"Plymouth, Indiana",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1863_Marshall County Republican.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/A8HJFM7J/seq-3.html,,,Indiana--Plymouth.--fast--(OCoLC)fst01218147; Plymouth (Ind.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8EQIKAQ,newspaperArticle,1859,Jewish New Year,41.49932,-81.694361,,The Jewish New Year,Cleveland Morning Leader,,2166-1855,,http://chroniclingamerica.loc.gov/lccn/sn83035143/1859-09-30/ed-1/seq-2/#date1=1836&index=5&rows=20&searchType=advanced&language=&sequence=0&words=Jewish+New+Year&proxdistance=5&date2=1865&ortext=&proxtext=&phrasetext=jewish+new+year&andtext=&dateFilterType=range&page=1,,1859-09-30,6/21/16 20:52,6/21/16 20:52,6/21/16 20:52,,,,,,,,,,,,,"Cleveland, Ohio",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1859_Cleveland morning leader_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/SSDA7MQD/seq-2.html,,,Cleveland (Ohio)--Newspapers.; Cuyahoga County (Ohio)--Newspapers.; Ohio--Cleveland.--fast--(OCoLC)fst01205966; Ohio--Cuyahoga County.--fast--(OCoLC)fst01202752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
